GERMANY;III Münchener Frühlingsturnier 2016 - Damen;GPS-WOMEN;WO;05.06.2016;;;PoolA;Gold;3;;;Llorente;María;Sanz;Silvia;Vosteen;Martina;Vermee;Dirka;2;9;0;;;;;;;;
GERMANY;III Münchener Frühlingsturnier 2016 - Damen;GPS-WOMEN;WO;05.06.2016;;;PoolA;Gold;3;;;Llorente;María;Sanz;Silvia;Pastor Olivares;Ana;Millán Gutiérrez;Lidia;2;9;1;;;;;;;;
GERMANY;III Münchener Frühlingsturnier 2016 - Damen;GPS-WOMEN;WO;05.06.2016;;;PoolA;Gold;3;;;Vosteen;Martina;Vermee;Dirka;Pastor Olivares;Ana;Millán Gutiérrez;Lidia;2;1;9;;;;;;;;
GERMANY;III Münchener Frühlingsturnier 2016 - Damen;GPS-WOMEN;WO;05.06.2016;;;PoolB;Gold;3;;;Álvarez;Marta;Medina;Marina;Vidal;Mar;Haymann;Svenja;2;9;0;;;;;;;;
GERMANY;III Münchener Frühlingsturnier 2016 - Damen;GPS-WOMEN;WO;05.06.2016;;;PoolB;Gold;3;;;Álvarez;Marta;Medina;Marina;López;Begoña;Horcajada;Laura;2;9;1;;;;;;;;
GERMANY;III Münchener Frühlingsturnier 2016 - Damen;GPS-WOMEN;WO;05.06.2016;;;PoolB;Gold;3;;;Vidal;Mar;Haymann;Svenja;López;Begoña;Horcajada;Laura;2;0;9;;;;;;;;
GERMANY;III Münchener Frühlingsturnier 2016 - Damen;GPS-WOMEN;WO;05.06.2016;;;PoolC;Gold;3;;;Hernández;Karina;González;Cristina;Trat;Regine;Trat;Sophia;2;9;2;;;;;;;;
GERMANY;III Münchener Frühlingsturnier 2016 - Damen;GPS-WOMEN;WO;05.06.2016;;;PoolC;Gold;3;;;Hernández;Karina;González;Cristina;Estañol;Inmaculada;Ramos;Cruz;2;9;2;;;;;;;;
GERMANY;III Münchener Frühlingsturnier 2016 - Damen;GPS-WOMEN;WO;05.06.2016;;;PoolC;Gold;3;;;Trat;Regine;Trat;Sophia;Estañol;Inmaculada;Ramos;Cruz;2;9;6;;;;;;;;
GERMANY;III Münchener Frühlingsturnier 2016 - Damen;GPS-WOMEN;WO;05.06.2016;;;KO2;Gold;2;;;Llorente;María;Sanz;Silvia;Pastor Olivares;Ana;Millán Gutiérrez;Lidia;2;6;0;6;1;;;;;;
GERMANY;III Münchener Frühlingsturnier 2016 - Damen;GPS-WOMEN;WO;05.06.2016;;;KO2;Gold;2;;;Álvarez;Marta;Medina;Marina;Hernández;Karina;González;Cristina;2;6;2;3;6;7;10;;;;
GERMANY;III Münchener Frühlingsturnier 2016 - Damen;GPS-WOMEN;WO;05.06.2016;;;KO1;Gold;2;;;Llorente;María;Sanz;Silvia;Hernández;Karina;González;Cristina;2;6;1;6;2;;;;;;
GERMANY;III Münchener Sommerturnier 2016 - Herren;GPS-500;MO;10.07.2016;;;PoolA;Gold;3;;;Schlösser;Philipp;Hillebrand;Tom;Mann;Yannik;Knobloch;Sebastian;2;7;9;;;;;;;;
GERMANY;III Münchener Sommerturnier 2016 - Herren;GPS-500;MO;10.07.2016;;;PoolA;Gold;3;;;Schlösser;Philipp;Hillebrand;Tom;Pons;Albert;Sellmeier;Manuel;2;9;0;;;;;;;;
GERMANY;III Münchener Sommerturnier 2016 - Herren;GPS-500;MO;10.07.2016;;;PoolA;Gold;3;;;Mann;Yannik;Knobloch;Sebastian;Pons;Albert;Sellmeier;Manuel;2;9;0;;;;;;;;
GERMANY;III Münchener Sommerturnier 2016 - Herren;GPS-500;MO;10.07.2016;;;PoolB;Gold;2;;;Zang;Timo;Vogt;Christofer;Gutiérrez Soria;Ignacio;Esteban;Rafael;2;9;10;;;;;;;;
GERMANY;III Münchener Sommerturnier 2016 - Herren;GPS-500;MO;10.07.2016;;;PoolC;Gold;3;;;San Frutos Posadas;Isaac;González Serrano;Francisco;Plitt;David;Schneider;Bernhard;2;9;7;;;;;;;;
GERMANY;III Münchener Sommerturnier 2016 - Herren;GPS-500;MO;10.07.2016;;;PoolC;Gold;3;;;San Frutos Posadas;Isaac;González Serrano;Francisco;Valiente;Ariel;Villar;Jacobo;2;9;2;;;;;;;;
GERMANY;III Münchener Sommerturnier 2016 - Herren;GPS-500;MO;10.07.2016;;;PoolC;Gold;3;;;Plitt;David;Schneider;Bernhard;Valiente;Ariel;Villar;Jacobo;2;9;5;;;;;;;;
GERMANY;III Münchener Sommerturnier 2016 - Herren;GPS-500;MO;10.07.2016;;;PoolD;Gold;3;;;Ladrón de Guevara López-Sáez;Álvaro;Moraleda;Julio;Pratesi;Javier;Pérez González;David;2;9;6;;;;;;;;
