IV Hamburger Padel Meisterschaften Kat. B;GPS-100;O;16/06/2019;;;PoolB;Gold;4;van Dahle;Holger;Vasyl;Kania;Gründemann;Marco;Schomborg;Till;2;4;9;;;;
IV Hamburger Padel Meisterschaften Kat. B;GPS-100;O;16/06/2019;;;PoolB;Gold;4;Hafer;Andreas;Hafer;Martina;Breyer;Eike;Tiedjen;Maren;2;1;9;;;;
IV Hamburger Padel Meisterschaften Kat. B;GPS-100;O;16/06/2019;;;KO2;Gold;2;Hemp;Robin;Lund;Ulrike;Gründemann;Marco;Schomborg;Till;2;4;6;6;2;10;7
IV Hamburger Padel Meisterschaften Kat. B;GPS-100;O;16/06/2019;;;KO2;Gold;2;Ebner;Johannes;Malter;Markus;Breyer;Eike;Tiedjen;Maren;2;0;6;0;6;;
IV Hamburger Padel Meisterschaften Kat. B;GPS-100;O;16/06/2019;;;KO1;Gold;2;Hemp;Robin;Lund;Ulrike;Breyer;Eike;Tiedjen;Maren;2;2;6;2;6;;
IV Hamburger Padel Meisterschaften Kat. B;GPS-100;O;16/06/2019;;;POS3;Gold;2;Gründemann;Marco;Schomborg;Till;Ebner;Johannes;Malter;Markus;2;6;2;6;0;;
IV Weyher Open;GPS-500;MO;23/06/2019;;;PoolA;Gold;3;Bosselmann;Lars;Breyer;Eike;Korff;Niklas;Irmer;Axel;2;6;1;6;2;;
IV Weyher Open;GPS-500;MO;23/06/2019;;;PoolA;Gold;3;Bosselmann;Lars;Breyer;Eike;Breyer;Inken;Tiedjen;Maren;2;6;1;6;4;;
IV Weyher Open;GPS-500;MO;23/06/2019;;;PoolA;Gold;3;Korff;Niklas;Irmer;Axel;Breyer;Inken;Tiedjen;Maren;2;6;1;2;6;10;6
IV Weyher Open;GPS-500;MO;23/06/2019;;;PoolB;Gold;3;Daum;Malte;Jürgens;Yessa;Holzmüller;André;Matthes;Ole;2;6;2;6;3;;
IV Weyher Open;GPS-500;MO;23/06/2019;;;PoolB;Gold;3;Daum;Malte;Jürgens;Yessa;Möller;Stefan;Heggemeier;Horst;2;6;2;6;1;;
IV Weyher Open;GPS-500;MO;23/06/2019;;;PoolB;Gold;3;Holzmüller;André;Matthes;Ole;Möller;Stefan;Heggemeier;Horst;2;6;0;6;3;;
IV Weyher Open;GPS-500;MO;23/06/2019;;;PoolC;Gold;3;Kraßmann;Jan;El Yahioui;Mimoun;Schomaker;Fabian;Brokoriow;Danny;2;6;3;6;1;;
IV Weyher Open;GPS-500;MO;23/06/2019;;;PoolC;Gold;3;Kraßmann;Jan;El Yahioui;Mimoun;Lührsen;Frank;Loosen;Marco;2;6;1;6;1;;
IV Weyher Open;GPS-500;MO;23/06/2019;;;PoolC;Gold;3;Schomaker;Fabian;Brokoriow;Danny;Lührsen;Frank;Loosen;Marco;2;6;1;6;0;;
IV Weyher Open;GPS-500;MO;23/06/2019;;;PoolD;Gold;3;Boitelle;Julian;Martínez Matas;Pedro;Trümpler;Erik;Schwarz;Alexander;2;6;1;6;0;;
IV Weyher Open;GPS-500;MO;23/06/2019;;;PoolD;Gold;3;Boitelle;Julian;Martínez Matas;Pedro;Malter;Markus;Lichtwark;Nils;2;6;0;6;0;;
IV Weyher Open;GPS-500;MO;23/06/2019;;;PoolD;Gold;3;Trümpler;Erik;Schwarz;Alexander;Malter;Markus;Lichtwark;Nils;2;6;1;6;1;;
IV Weyher Open;GPS-500;MO;23/06/2019;;;KO4;Gold;2;Bosselmann;Lars;Breyer;Eike;Holzmüller;André;Matthes;Ole;2;3;6;6;2;10;6
IV Weyher Open;GPS-500;MO;23/06/2019;;;KO4;Gold;2;Daum;Malte;Jürgens;Yessa;Korff;Niklas;Irmer;Axel;2;6;2;6;3;;
IV Weyher Open;GPS-500;MO;23/06/2019;;;KO4;Gold;2;Boitelle;Julian;Martínez Matas;Pedro;Schomaker;Fabian;Brokoriow;Danny;2;6;2;6;2;;
IV Weyher Open;GPS-500;MO;23/06/2019;;;KO4;Gold;2;Trümpler;Erik;Schwarz;Alexander;Kraßmann;Jan;El Yahioui;Mimoun;2;7;5;6;4;;
