Switzerland;SUIPA Competition;MO;Loic;Sessagesimi;SessagesimiLoic;15.10.2018;855;55;
Switzerland;SUIPA Competition;MO;Loic;Sessagesimi;SessagesimiLoic;26.11.2018;905;50;
Switzerland;SUIPA Competition;MO;Loic;Sessagesimi;SessagesimiLoic;10.12.2018;1005;100;
Switzerland;SUIPA Competition;MO;Loic;Sessagesimi;SessagesimiLoic;25.03.2019;855;;-150
Switzerland;SUIPA Competition;MO;Loic;Sessagesimi;SessagesimiLoic;25.03.2019;755;;-100
Switzerland;SUIPA Competition;MO;Loic;Sessagesimi;SessagesimiLoic;22.04.2019;655;;-100
Switzerland;SUIPA Competition;MO;Loic;Sessagesimi;SessagesimiLoic;29.04.2019;405;;-250
Switzerland;SUIPA Competition;MO;Loic;Sessagesimi;SessagesimiLoic;29.04.2019;355;;-50
Switzerland;SUIPA Competition;MO;Loic;Sessagesimi;SessagesimiLoic;24.06.2019;440;85;
Switzerland;SUIPA Competition;MO;Loic;Sessagesimi;SessagesimiLoic;16.09.2019;290;;-150
Switzerland;SUIPA Competition;MO;Loic;Sessagesimi;SessagesimiLoic;14.10.2019;235;;-55
Switzerland;SUIPA Competition;MO;Loic;Sessagesimi;SessagesimiLoic;28.10.2019;285;50;
Switzerland;SUIPA Competition;MO;Loic;Sessagesimi;SessagesimiLoic;28.10.2019;320;35;
Switzerland;SUIPA Competition;MO;Loic;Sessagesimi;SessagesimiLoic;25.11.2019;270;;-50
Switzerland;SUIPA Competition;MO;Loic;Sessagesimi;SessagesimiLoic;09.12.2019;170;;-100
Switzerland;SUIPA Competition;MO;Daniel;Sonderegger;SondereggerDaniel;16.09.2019;14;14;
Switzerland;SUIPA Competition;MO;Daniel;Sonderegger;SondereggerDaniel;03.02.2020;29;15;
Switzerland;SUIPA Competition;MO;Federico;Sosa Ivaldi;Sosa IvaldiFederico;22.04.2019;25;25;
Switzerland;SUIPA Competition;MO;Federico;Sosa Ivaldi;Sosa IvaldiFederico;24.06.2019;60;35;
Switzerland;SUIPA Competition;MO;Federico;Sosa Ivaldi;Sosa IvaldiFederico;01.07.2019;94;34;
Switzerland;SUIPA Competition;MO;Federico;Sosa Ivaldi;Sosa IvaldiFederico;07.10.2019;104;10;
Switzerland;SUIPA Competition;MO;Jose;Sosa Larrosa;Sosa LarrosaJose;22.04.2019;25;25;
Switzerland;SUIPA Competition;MO;Jose;Sosa Larrosa;Sosa LarrosaJose;24.06.2019;60;35;
Switzerland;SUIPA Competition;MO;Jose;Sosa Larrosa;Sosa LarrosaJose;01.07.2019;94;34;
Switzerland;SUIPA Competition;MO;Jose;Sosa Larrosa;Sosa LarrosaJose;16.09.2019;129;35;
Switzerland;SUIPA Competition;MO;Jose;Sosa Larrosa;Sosa LarrosaJose;07.10.2019;139;10;
Switzerland;SUIPA Competition;MO;Antonio;Spina;SpinaAntonio;26.08.2019;35;35;
Switzerland;SUIPA Competition;MO;Antonio;Spina;SpinaAntonio;02.09.2019;70;35;
Switzerland;SUIPA Competition;MO;Raphäel;Stotzer;StotzerRaphäel;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Kevin;Stoudmann;StoudmannKevin;26.08.2019;35;35;
Switzerland;SUIPA Competition;MO;Kevin;Stoudmann;StoudmannKevin;09.09.2019;85;50;
Switzerland;SUIPA Competition;MO;Kevin;Stoudmann;StoudmannKevin;18.11.2019;185;100;
Switzerland;SUIPA Competition;MO;Sébastien;Strauss;StraussSébastien;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Tobias;Struchen;StruchenTobias;15.10.2018;5;5;
Switzerland;SUIPA Competition;MO;Tobias;Struchen;StruchenTobias;01.07.2019;104;99;
Switzerland;SUIPA Competition;MO;Tobias;Struchen;StruchenTobias;15.07.2019;204;100;
Switzerland;SUIPA Competition;MO;Tobias;Struchen;StruchenTobias;26.08.2019;304;100;
Switzerland;SUIPA Competition;MO;Tobias;Struchen;StruchenTobias;07.10.2019;354;50;
Switzerland;SUIPA Competition;MO;Tobias;Struchen;StruchenTobias;14.10.2019;349;;-5
Switzerland;SUIPA Competition;MO;Marc;Studer;StuderMarc;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Brian;Tanner;TannerBrian;26.08.2019;35;35;
Switzerland;SUIPA Competition;MO;Brian;Tanner;TannerBrian;02.09.2019;70;35;
Switzerland;SUIPA Competition;MO;Brian;Tanner;TannerBrian;16.09.2019;85;15;
Switzerland;SUIPA Competition;MO;Brian;Tanner;TannerBrian;03.02.2020;99;14;
Switzerland;SUIPA Competition;MO;Timo;Tänzer;TänzerTimo;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Oliver;Téklesz;TékleszOliver;23.04.2018;150;150;
Switzerland;SUIPA Competition;MO;Oliver;Téklesz;TékleszOliver;25.06.2018;250;100;
Switzerland;SUIPA Competition;MO;Oliver;Téklesz;TékleszOliver;10.09.2018;500;250;
Switzerland;SUIPA Competition;MO;Oliver;Téklesz;TékleszOliver;22.04.2019;350;;-150
Switzerland;SUIPA Competition;MO;Oliver;Téklesz;TékleszOliver;24.06.2019;250;;-100
Switzerland;SUIPA Competition;MO;Oliver;Téklesz;TékleszOliver;09.09.2019;0;;-250
Switzerland;SUIPA Competition;MO;Raúl;Terradillos;TerradillosRaúl;07.10.2019;15;15;
Switzerland;SUIPA Competition;MO;Romain;Thabuis;ThabuisRomain;24.06.2019;20;20;
Switzerland;SUIPA Competition;MO;Romain;Thabuis;ThabuisRomain;29.07.2019;55;35;
Switzerland;SUIPA Competition;MO;Romain;Thabuis;ThabuisRomain;26.08.2019;155;100;
Switzerland;SUIPA Competition;MO;Joan;Tro García;Tro GarcíaJoan;24.06.2019;15;15;
Switzerland;SUIPA Competition;MO;Joan;Tro García;Tro GarcíaJoan;16.09.2019;40;25;
Switzerland;SUIPA Competition;MO;Joan;Tro García;Tro GarcíaJoan;03.02.2020;55;15;
Switzerland;SUIPA Competition;MO;Stefan;Udry;UdryStefan;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Pirmin;Ulrich;UlrichPirmin;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Suat;Ulusoy;UlusoySuat;23.04.2018;35;35;
Switzerland;SUIPA Competition;MO;Suat;Ulusoy;UlusoySuat;22.04.2019;0;;-35
Switzerland;SUIPA Competition;MO;Andoni;Unceta;UncetaAndoni;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Argun;Uysal;UysalArgun;16.09.2019;15;15;
Switzerland;SUIPA Competition;MO;Argun;Uysal;UysalArgun;03.02.2020;29;14;
Switzerland;SUIPA Competition;MO;Benjamin;Vierling;VierlingBenjamin;08.04.2019;10;10;
Switzerland;SUIPA Competition;MO;Benjamin;Vierling;VierlingBenjamin;23.09.2019;45;35;
Switzerland;SUIPA Competition;MO;Sébastien;Vignal;VignalSébastien;26.03.2018;100;100;
Switzerland;SUIPA Competition;MO;Sébastien;Vignal;VignalSébastien;07.05.2018;200;100;
Switzerland;SUIPA Competition;MO;Sébastien;Vignal;VignalSébastien;11.03.2019;350;150;
Switzerland;SUIPA Competition;MO;Sébastien;Vignal;VignalSébastien;25.03.2019;250;;-100
Switzerland;SUIPA Competition;MO;Sébastien;Vignal;VignalSébastien;08.04.2019;310;60;
Switzerland;SUIPA Competition;MO;Sébastien;Vignal;VignalSébastien;29.04.2019;360;50;
Switzerland;SUIPA Competition;MO;Sébastien;Vignal;VignalSébastien;06.05.2019;260;;-100
Switzerland;SUIPA Competition;MO;Sébastien;Vignal;VignalSébastien;17.06.2019;310;50;
Switzerland;SUIPA Competition;MO;Sébastien;Vignal;VignalSébastien;23.09.2019;410;100;
Switzerland;SUIPA Competition;MO;Sébastien;Vignal;VignalSébastien;18.11.2019;660;250;
Switzerland;SUIPA Competition;MO;Ignasi;Villacampa-Roses;Villacampa-RosesIgnasi;03.09.2018;50;50;
Switzerland;SUIPA Competition;MO;Ignasi;Villacampa-Roses;Villacampa-RosesIgnasi;15.10.2018;110;60;
Switzerland;SUIPA Competition;MO;Ignasi;Villacampa-Roses;Villacampa-RosesIgnasi;02.09.2019;60;;-50
Switzerland;SUIPA Competition;MO;Ignasi;Villacampa-Roses;Villacampa-RosesIgnasi;14.10.2019;0;;-60
Switzerland;SUIPA Competition;MO;Daniel;Viola;ViolaDaniel;26.08.2019;15;15;
Switzerland;SUIPA Competition;MO;Daniel;Viola;ViolaDaniel;09.09.2019;30;15;
Switzerland;SUIPA Competition;MO;Daniel;Viola;ViolaDaniel;23.09.2019;44;14;
Switzerland;SUIPA Competition;MO;Luca;Viola;ViolaLuca;26.08.2019;15;15;
Switzerland;SUIPA Competition;MO;Luca;Viola;ViolaLuca;09.09.2019;30;15;
Switzerland;SUIPA Competition;MO;Luca;Viola;ViolaLuca;23.09.2019;44;14;
Switzerland;SUIPA Competition;MO;Milo;Visinand;VisinandMilo;26.08.2019;35;35;
Switzerland;SUIPA Competition;MO;Milo;Visinand;VisinandMilo;09.09.2019;85;50;
Switzerland;SUIPA Competition;MO;Vincent;Vuilleumier;VuilleumierVincent;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Damien;Wenger;WengerDamien;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Valentin;Wenger;WengerValentin;26.03.2018;250;250;
Switzerland;SUIPA Competition;MO;Valentin;Wenger;WengerValentin;17.09.2018;285;35;
Switzerland;SUIPA Competition;MO;Valentin;Wenger;WengerValentin;26.11.2018;635;350;
Switzerland;SUIPA Competition;MO;Valentin;Wenger;WengerValentin;10.12.2018;785;150;
Switzerland;SUIPA Competition;MO;Valentin;Wenger;WengerValentin;11.03.2019;1135;350;
Switzerland;SUIPA Competition;MO;Valentin;Wenger;WengerValentin;18.03.2019;1385;250;
Switzerland;SUIPA Competition;MO;Valentin;Wenger;WengerValentin;25.03.2019;1135;;-250
Switzerland;SUIPA Competition;MO;Valentin;Wenger;WengerValentin;08.04.2019;1285;150;
Switzerland;SUIPA Competition;MO;Valentin;Wenger;WengerValentin;29.04.2019;1535;250;
Switzerland;SUIPA Competition;MO;Valentin;Wenger;WengerValentin;17.06.2019;1785;250;
Switzerland;SUIPA Competition;MO;Valentin;Wenger;WengerValentin;24.06.2019;1870;85;
Switzerland;SUIPA Competition;MO;Valentin;Wenger;WengerValentin;15.07.2019;2020;150;
Switzerland;SUIPA Competition;MO;Valentin;Wenger;WengerValentin;05.08.2019;2270;250;
Switzerland;SUIPA Competition;MO;Valentin;Wenger;WengerValentin;16.09.2019;2235;;-35
Switzerland;SUIPA Competition;MO;Valentin;Wenger;WengerValentin;23.09.2019;2485;250;
Switzerland;SUIPA Competition;MO;Valentin;Wenger;WengerValentin;07.10.2019;2835;350;
Switzerland;SUIPA Competition;MO;Valentin;Wenger;WengerValentin;28.10.2019;3085;250;
Switzerland;SUIPA Competition;MO;Valentin;Wenger;WengerValentin;25.11.2019;2735;;-350
Switzerland;SUIPA Competition;MO;Valentin;Wenger;WengerValentin;09.12.2019;2835;100;
Switzerland;SUIPA Competition;MO;Valentin;Wenger;WengerValentin;09.12.2019;2685;;-150
Switzerland;SUIPA Competition;MO;Marcel;Wernli;WernliMarcel;22.04.2019;35;35;
Switzerland;SUIPA Competition;MO;Benjamin;Wey;WeyBenjamin;22.04.2019;35;35;
Switzerland;SUIPA Competition;MO;Benjamin;Wey;WeyBenjamin;16.09.2019;134;99;
Switzerland;SUIPA Competition;MO;Björn;Widler;WidlerBjörn;23.04.2018;250;250;
Switzerland;SUIPA Competition;MO;Björn;Widler;WidlerBjörn;10.09.2018;349;99;
Switzerland;SUIPA Competition;MO;Björn;Widler;WidlerBjörn;22.04.2019;99;;-250
Switzerland;SUIPA Competition;MO;Björn;Widler;WidlerBjörn;09.09.2019;0;;-99
Switzerland;SUIPA Competition;MO;Pierre;Wieland;WielandPierre;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Jeremy;Wodarzik;WodarzikJeremy;16.09.2019;15;15;
Switzerland;SUIPA Competition;MO;Andrés;Zaragoza;ZaragozaAndrés;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Fabien;Zemp;ZempFabien;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Roberto;Zimmermann;ZimmermannRoberto;10.09.2018;50;50;
Switzerland;SUIPA Competition;MO;Roberto;Zimmermann;ZimmermannRoberto;24.06.2019;75;25;
Switzerland;SUIPA Competition;MO;Roberto;Zimmermann;ZimmermannRoberto;09.09.2019;25;;-50
